precipitation,temp_max,temp_min,wind,weather
0.0,27.8,13.08180563906117,2.8045399670892612,fog
0.0,24.392727667166056,13.27672853493139,2.1883642674656945,fog
0.0,6.371292629374513,-1.8677672765349316,4.64823732358021,fog
0.0,26.45395061211278,13.948909455540097,1.8690740818308302,fog
0.0,16.572409527840428,4.096122022549866,2.0922440450997324,fog
0.0,8.3,1.562444828452204,4.043747492202373,fog
0.0,11.989149127886247,4.894574563943124,1.732911086145624,fog
0.0,9.23383797254874,3.5169189862743693,1.4830810137256305,fog
0.0,21.1,13.269223123848416,2.913989489159811,fog
0.0,25.86201831401526,14.4,2.816346987258857,fog
0.0,24.875851338785523,13.3,2.279308556464254,fog
0.0,24.08895664988606,12.304661279635402,1.7023306398177012,fog
0.0,26.1,14.24860007962142,2.572472741749349,fog
0.0,21.644472686023406,12.17476031182882,2.725239688171179,fog
0.0,5.9970983985084025,-2.641120772469656,5.449975082420636,fog
0.0,24.363293812580746,13.138492775355289,2.2660711373546554,fog
0.0,20.84605814653977,13.587386068927263,2.095269775847723,fog
0.0,18.170877805850523,10.154946632979374,1.4291221941494792,fog
0.0,5.505049331862088,1.1949506681379125,2.2050493318620874,fog
0.0,13.878035832814025,4.423960909657428,2.3720456053996677,fog
0.0,15.541879903392157,9.458120096607843,3.8669783838164,fog
0.0,17.758877737488763,11.461626771316258,1.328751610287508,fog
0.0,24.21670042715836,12.71344136690676,1.9067206834533807,fog
0.0,15.979927190610905,3.564160180656012,2.0921164950225544,fog
0.0,24.954482003134803,14.4,3.6606906624869313,fog
0.0,12.058232305898285,5.880904472751896,1.3386639165731948,fog
0.0,7.05914957714645,-0.3591495771464503,1.4920687584366588,fog
0.0,6.024048653243852,0.7670929628635238,2.5569556903803288,fog
0.0,13.022123476239058,5.433407392820707,1.111061738119528,fog
0.0,22.595037780716464,10.920437372401606,2.24861232136225,fog
0.0,16.20912805063949,6.300068092839059,2.6,fog
0.0,20.772833641661933,13.353067653318181,2.007400369994318,fog
0.0,14.013532749103387,9.886467250896613,2.541284636037595,fog
0.0,26.384376984157726,14.4,2.0786421957108403,fog
0.0,7.0686270247462595,1.7,2.134580833929438,fog
0.0,25.979103716643586,14.810448141678208,5.589551858321793,fog
0.0,16.003855490595665,6.215373411285202,2.426939883072196,fog
0.0,17.224521169759885,11.07956569186676,1.0326948930131832,fog
0.0,15.81281039277732,3.4858285693793807,1.8831064936927835,fog
0.0,25.73929516951598,13.3,2.472140966096804,fog
0.0,15.493793709433952,6.7,1.7177010484276747,fog
0.0,12.8,7.058075945988711,2.458075945988711,fog
0.0,14.20698260623904,4.3396820644497,1.6793641288993992,fog
0.0,8.537246028852362,4.3098194495083675,2.1068566448359984,fog
0.0,25.87303290975363,15.123800231043475,2.2412667436811584,fog
0.0,12.2,5.699303152847117,1.4821349305240377,fog
0.0,21.1,9.702050362512914,2.594532366632229,fog
0.0,19.47367120866992,9.585763102822382,2.335592242944048,fog
0.0,25.043243353825208,14.4,3.560687860158901,fog
0.0,14.4,4.4,2.199705199454521,fog
0.0,16.1,7.986049805254546,1.551160155796363,fog
0.0,26.149055419169326,14.950944580830678,2.14276867763579,fog
0.0,25.139063513482544,15.524147174464066,2.3747157248213555,fog
0.0,14.494953119361824,4.4,2.3316510397872747,fog
0.0,20.630538979927433,12.763353224087082,1.897724735767782,fog
0.0,11.895434587038075,4.833873411111678,1.7446244703705593,fog
0.0,8.629457824351796,0.8131785922276324,3.825581151813755,fog
0.0,19.123085659422024,10.0,1.3748259690383657,fog
0.0,20.897026878707987,9.4,1.576781529034566,fog
0.0,24.16971574432962,13.069715744329619,2.137195202998987,fog
0.0,20.785236051395692,8.92980257474535,2.0518111588834476,fog
0.0,16.167024716289877,4.142261492595511,2.7,fog
0.0,16.019919751316674,6.890872614234852,2.0435707056227335,fog
0.0,25.027153187268613,13.3,2.2737827279139546,fog
0.0,10.591211812253537,4.168732641933426,1.368732641933426,fog
0.0,15.97373546906688,8.748482562880254,2.7,fog
0.0,21.059648476820342,9.4,3.377990078265641,fog
0.0,15.97378152782799,7.92621847217201,1.9524369443440208,fog
0.0,17.68730570399626,11.730630911053984,1.0286650414115448,fog
0.0,25.6,13.3,2.48952068376872,fog
0.0,21.63715481367277,11.662845186327232,2.9605096979040995,fog
0.0,15.866056742632658,8.033943257367342,2.1678865147346844,fog
0.0,17.082110787526247,7.317889212473754,1.3892827988660224,fog
0.0,15.607846396494201,6.368447420094073,2.2420701065412363,fog
0.0,7.480429640126986,1.1141210068994745,2.6,fog
0.0,12.2,5.833282446001797,1.421235251817365,fog
0.0,26.19233510808864,14.703832445955682,5.696167554044319,fog
0.0,14.4,4.4,1.9886420815523114,fog
0.0,9.965878963777865,2.8,5.177921682444501,fog
0.0,7.554287082141497,0.6,3.0509108318164495,fog
0.0,8.659461611894127,2.8,4.332592807696199,fog
0.0,21.29649841130675,12.756745498702454,3.0070031773865025,fog
0.0,19.92814272090845,9.471857279091552,2.632333015453048,fog
0.0,27.8,11.875156350816168,2.2766309034820735,fog
0.0,21.1,13.094096602181093,2.9935924535540486,fog
0.0,15.352987448941063,6.507461391486694,1.9283590723422042,fog
0.0,12.673502743164404,6.968088362468072,2.32592261018954,fog
0.0,29.747351738179397,13.896572837643927,2.798130638714869,fog
0.0,16.1,8.352152172852454,1.4216884033223933,fog
0.0,20.868553270909274,8.890817196000404,1.7166041123633071,fog
0.0,24.193420559010438,12.391050459645934,2.571842993781209,fog
0.0,7.647263684510598,1.4199834216027631,2.6,fog
0.0,26.850348998294706,12.390655273967488,2.286331909245936,fog
0.0,8.004128484472902,2.8,2.263790151397782,fog
0.0,15.787846503621404,6.270265543479234,2.3729792753610206,fog
0.0,26.31784937783918,14.782150622160819,1.9458423925209556,fog
0.0,15.38949103453524,6.487550344798961,1.9416331034673595,fog
0.0,12.07032311793715,6.286754712529741,1.0858443390662176,fog
0.0,27.805364434026338,17.194635565973662,3.423416220794092,fog
0.0,25.59190914927579,13.314833226327723,2.514833226327722,fog
0.0,25.902887409678446,13.3,2.4,fog
0.0,26.242336075041596,13.560949470909595,2.186495887437605,fog
0.0,14.237148043807354,4.349108763689799,2.1473262910693944,fog
0.0,27.46370989379447,14.068145053102766,6.331854946897235,fog
0.0,18.718128138253665,9.4,2.724595772838451,fog
0.0,14.4,4.4,2.219659313370222,fog
0.0,26.494776273543565,14.194776273543564,1.6865670240513058,fog
0.0,10.0,2.9425475843469235,4.572790628873537,fog
0.0,16.013313202352624,8.795975842823147,2.7,fog
0.0,19.824501221864924,9.461940745224146,2.6451481369396377,fog
0.0,21.05988312716918,9.311742879772194,1.372210371095478,fog
0.0,9.916661275461134,0.8622556947851274,0.8475488610429746,fog
0.0,16.453761903806203,4.802873019377255,2.4948015865051696,fog
0.0,12.789427170145164,7.180616478599467,2.5770922019811886,fog
0.0,12.486291073929454,1.7,3.455184439132779,fog
0.0,9.32364548162224,2.8,4.762358841049684,fog
0.0,15.615264783362315,8.284735216637685,2.669470433275369,fog
0.0,15.147942161516621,6.619304275536388,1.9075942992848158,fog
0.0,24.619513514860863,13.3,2.236585585810144,fog
0.0,13.987355476728096,4.27104858647753,1.54209717295506,fog
0.0,25.0,14.605065104868078,3.6,fog
0.0,21.50118593195466,12.928984916166252,2.6005929659773295,fog
0.0,21.022313588040348,9.4,3.3576255934765515,fog
0.0,16.087560817684675,4.178381446506965,2.7,fog
0.0,20.15754791683378,14.18580634473495,1.8002577652578597,fog
0.0,12.675964459222483,4.832012543803829,1.9679874561961705,fog
0.0,25.183724027147413,14.28474646659597,4.884064840296933,fog
0.0,11.41797437254779,6.900730002307963,1.1625912502884952,fog
0.0,21.45604716004467,9.950254701887214,3.1086886872361807,fog
0.0,24.655261863169848,14.9105237263397,3.5491271227671666,fog
0.0,8.046194810657774,1.1583714165529004,3.289345469841763,fog
0.0,27.266698588686825,14.166650705656588,6.2333492943434115,fog
0.0,28.57845689073023,15.973679492786877,2.2,fog
0.0,10.0,3.6663720254649794,1.8398219193608982,fog
0.0,24.826821668055846,15.253643336111693,3.830904442592205,fog
0.0,6.1,0.6,3.6718573321339183,fog
0.0,15.930201013198378,6.192617629164521,2.1382549138903193,fog
0.0,25.288684061112892,13.870745887959702,3.070745887959701,fog
0.0,7.2,0.014151624193255441,1.9076337376829384,fog
0.0,21.131094122093458,14.285988218990662,2.415547061046728,fog
0.0,26.1,14.029735293986688,2.5326791443612158,fog
0.0,27.052143855367127,17.423638904570872,3.844612113815949,fog
0.0,19.077449917323747,13.9,1.0760499645673214,fog
0.0,24.40602386056603,14.4,4.391968185911956,fog
0.0,24.045410770527806,12.945410770527804,2.103293846507583,fog
0.0,15.276786557952878,4.4,2.642962333756391,fog
0.0,18.9,12.48010472024014,1.7708234107126126,fog
0.0,16.1,8.491098366665643,1.745896188886499,fog
0.0,21.1,9.856136715933811,2.1836354241765017,fog
0.0,23.657383244364706,11.255202614668628,1.5617445037568622,fog
0.0,14.481266192594825,9.418733807405175,2.7113695245799367,fog
0.0,22.39394998887601,10.352895451511639,1.8,fog
0.0,9.4,2.083755093197295,3.416244906802705,fog
0.0,7.087246630796521,3.1872466307965213,1.850670400973478,fog
0.0,22.48794700676086,11.1,2.6016283553273625,fog
0.0,21.082513455333256,9.361529601733164,3.358032292799815,fog
0.0,12.451967774240476,1.8988755575768714,3.4378513882572275,fog
0.0,15.142474707846194,8.757525292153804,2.646173495040729,fog
0.0,25.630829771589482,13.3,2.4,fog
0.0,14.800643627217774,10.0,4.546917334585849,fog
0.0,7.7601022395799335,1.806394027786844,2.5534526128432558,fog
0.0,11.255327610425963,4.71065522085193,2.350750117058829,fog
0.0,12.8,1.4446838679079472,2.563840848995806,fog
0.0,12.8,1.1949027339450369,1.6479766911318012,fog
0.0,6.1,0.6,3.009658564939434,fog
0.0,9.522839612884066,2.902366344070055,2.761419806442033,fog
0.0,15.999186339976129,6.220976392028646,2.41853541195703,fog
0.0,11.421784897128301,5.22359133140888,4.254516085701443,fog
0.0,20.098559478758595,9.219307622275908,2.701440521241404,fog
0.0,18.207287360115693,9.622510335722342,2.533117248208244,fog
0.0,7.9674013896519,0.6,3.13524361309494,fog
0.0,16.1,8.613839254861473,2.0322915946767672,fog
0.0,7.415298290474102,2.725871225402396,2.1511813388864516,fog
0.0,15.13507940510558,6.626320324487865,1.8491197836747568,fog
0.0,26.33546706445358,14.764532935546418,1.9252884248041553,fog
0.0,26.41178095289832,14.198259383418735,2.655020168158527,fog
0.0,13.41695160057276,4.180432545714891,1.6973841462876504,fog
0.0,18.9,13.259194469977658,1.3769444294249076,fog
0.0,21.7,14.686555635638332,1.829856171464315,fog
0.0,20.768484338419444,9.819173275501514,2.1013778741641422,fog
0.0,21.422370318193877,12.073804690088124,2.8261953099118746,fog
0.0,6.705984858203454,-1.2896625176485792,4.191838829722563,fog
0.0,23.50523841825041,11.1,2.9606723829119095,fog
0.0,15.060255256035258,8.839744743964742,2.8799149146549134,fog
0.0,21.469665267176072,14.091945610686606,2.2767782442746425,fog
0.0,23.626131716668393,10.871776430556993,2.506618719448185,fog
0.0,28.797119322061,12.697119322061003,2.2,fog
0.0,15.41333820449461,6.474542797548395,2.1006096032688064,fog
0.0,30.14409764123738,14.929861175574981,3.177893722654108,fog
0.0,9.303731397781561,2.8,2.6699160618067377,fog
0.0,20.91385402653571,8.99047885837856,1.635062752235724,fog
0.0,5.932547192671457,0.9683961761227948,2.264151016548662,fog
0.0,14.177164683738582,4.330363963668306,1.660727927336613,fog
0.0,9.173427708197327,2.8,2.9883647350215856,fog
0.0,15.789963622035744,6.472043653557108,1.8899636220357432,fog
0.0,23.57992334481421,11.96673054598816,1.6667305459881607,fog
0.0,12.96977186711847,8.9,2.593892583050958,fog
0.0,15.232543067653017,6.573158326734719,1.9691222310203753,fog
0.0,25.675837439866378,13.466842367706027,2.515167487973275,fog
0.0,8.144138966102226,0.6,3.5947613118657875,fog
0.0,14.4,4.4,2.175755430092767,fog
0.0,18.9,13.453632224456394,1.0743946292572677,fog
0.0,12.163114321790642,6.136885678209357,1.2966467565264221,fog
0.0,14.65806618907721,8.9,2.21613237815442,fog
0.0,17.918770657129656,10.457475211444414,1.6812293428703453,fog
0.0,16.1,8.238382818380876,1.3492937452953002,fog
0.0,27.047420152825005,14.276289923587498,6.123710076412502,fog
0.0,7.307245617196792,3.71110819925437,1.8463771914016038,fog
0.0,12.8,5.411926047176148,0.9778736526089585,fog
0.0,23.46890247909203,12.368902479092029,1.9460643124796446,fog
0.0,21.24023752856518,10.14023752856518,1.8892420636323877,fog
0.0,12.137016019616404,6.235659664896588,3.745154147935302,fog
0.0,8.245950195284982,1.7,2.7013523171102234,fog
0.0,9.910049543590736,3.7350908299163486,1.3398678837580382,fog
0.0,26.237550837139587,13.552176534755906,2.1936737442906225,fog
0.0,20.738873715803468,12.63335154103584,2.244395890571094,fog
0.0,12.8,4.3759378878716735,0.8559926926907852,fog
0.0,15.994737603826172,6.879426183557351,2.0229671304032326,fog
0.0,21.71031751114736,11.28363093331974,2.71423608887303,fog
0.0,5.828637778326201,1.1969968876823558,1.931640890643846,fog
0.0,10.0,2.5230210352023517,4.671221976295399,fog
0.0,9.792582403897649,2.7468864103937287,3.2765567948031356,fog
0.0,18.9,13.408958630080855,1.0818402283198576,fog
0.0,16.20070438253301,3.354929663199823,1.8816901122667256,fog
0.0,25.6,13.3,2.458339179476612,fog
0.0,18.240936558440005,11.241362266821824,1.880170283352728,fog
0.0,24.95440696437296,13.3,2.33860174109324,fog
0.0,25.031629996232912,14.342011673572998,3.5367400075341786,fog
0.0,9.662626913144624,1.7,3.02332429844196,fog
0.0,23.65173789921008,11.9068850839916,1.6068850839916013,fog
0.0,16.40353320733068,7.49646679266932,2.1552998109960195,fog
0.0,9.4,2.1274003410218874,3.3725996589781126,fog
0.0,11.638425375009142,0.6090550919104203,0.8981889816179159,fog
0.0,19.259336299838566,10.0,1.3872123908944152,fog
0.0,25.633940858758194,13.374669889268027,2.506788171751639,fog
0.0,16.295786906257266,6.917433408205396,1.5695399550767626,fog
0.0,5.417990494326135,1.7,1.3516745880615537,fog
0.0,18.9,13.214749319295025,1.1697505569404338,fog
0.0,20.9536193171567,9.502305678332778,1.9171045462746408,fog
0.0,15.508476574251443,8.391523425748558,2.7305078085828525,fog
0.0,24.4,13.766082803816506,3.132165607633011,fog
0.0,5.667386551021141,1.0326134489788585,2.3673865510211414,fog
0.0,12.333456261567376,0.8879346643488071,1.1303477314790455,fog
0.0,14.348044799437972,4.4,2.479066729312583,fog
0.0,12.76062020886141,5.560620208861408,1.052506388184788,fog
0.0,19.318125364197453,9.955341107744065,1.4967609332211906,fog
0.0,19.066426931387024,9.4,2.7450839371404134,fog
0.0,19.592504677929284,10.0,1.445295218336302,fog
0.0,7.790904719377401,2.8075794005188324,2.1954523596887006,fog
0.0,26.1,14.903338851867561,2.2644407654216265,fog
0.0,8.237668659398366,1.0376686593983666,1.036859094286207,fog
0.0,20.047494870429578,9.31292607087911,2.752505129570423,fog
0.0,20.6,12.656885998268342,1.9821450931130205,fog
0.0,20.217975302885677,10.0,1.592464777149571,fog
0.0,12.445234738553042,5.895637717872464,1.1773826307234787,fog
0.0,7.5605983776779215,2.338404326192208,2.3206981072909088,fog
12.89426972318447,5.6,2.474973997806301,4.36251300109685,snow
3.5396104714574608,4.126298778598713,0.4535713785537739,5.206818149988765,snow
0.9882358881126714,2.7994648086453298,-1.2882358881126716,3.0072200343303397,snow
0.46888813452672573,6.171098286954338,-0.0933355964198227,2.6066644035801776,snow
6.551458318367368,8.725652405585402,0.6,3.7250383767991413,snow
19.659828097425468,-0.03351936800695358,-2.8,4.89639468070578,snow
9.944418577593634,5.6,0.8921270416356089,5.153936479182195,snow
4.5687799938103115,5.989561337872438,-0.5354146670793125,4.45834133168275,snow
11.028371713266738,8.88794126898857,-0.0751785152569403,3.204254251243876,snow
21.666664417860922,6.8677906664519695,3.1322093335480305,5.531460749959744,snow
5.2312973969530905,6.309005943546689,-0.2111457267032011,4.363664685484437,snow
14.720789719465365,8.3,1.499487733676446,5.872913551390383,snow
11.187743122722772,8.081446404882879,1.55927679755856,3.9744139631924655,snow
0.3318580028244138,3.841586048015034,-0.5044259915267586,2.1955740084732414,snow
4.207045194454467,4.4,0.6,5.282159134257588,snow
17.83551348026184,7.556536902424838,2.443463097575162,5.660600669204657,snow
1.836397746564543,5.396467899634662,-0.9833917942250995,3.586573129239841,snow
3.6,5.188731787839999,-3.031170602170437,4.922780449293914,snow
17.619738269419443,-0.5213669355736118,-2.8,3.3885021991361093,snow
17.240395040980033,7.341218381145877,1.3812294672144705,5.489791393441391,snow
19.47558857985421,5.385229574420081,-0.5940023430086416,5.778587408349892,snow
18.235802874036324,6.172459688070325,3.0602089491228748,4.876543267719475,snow
2.435758557199674,5.993139124014088,0.10686087598591221,5.364241442800326,snow
15.026429642709505,7.489495277065596,-0.6525982081713521,3.3263923459598397,snow
1.2729670149090375,2.5923876255206997,-1.5729670149090376,3.382547428743732,snow
0.9692283477286072,5.70288976107671,-0.6451889781268351,3.1105748042625314,snow
1.541808793549811,2.396866331963774,-1.8418087935498106,3.7369297733156595,snow
1.56056335266361,5.63943664733639,0.2272635755707736,3.6848088274733524,snow
9.4,7.084766069036439,0.6,4.793829749192122,snow
1.21971791771601,5.170599424853479,-0.9896121368595137,3.3297531780015084,snow
17.005245977449565,-0.6683107445229302,-2.8,2.9343122442018523,snow
9.4,8.92484611595552,0.6,4.166529733196982,snow
6.605256906453179,4.445969705052562,-0.2491238489244701,5.101752302151059,snow
19.593828820343685,6.3366166705909945,3.134825759359543,5.070546974334812,snow
23.59498238929542,10.914337106527649,5.268459118799372,5.82652327049605,snow
2.4909587642391102,1.7248633983424466,-2.787191582672073,4.987945018985481,snow
5.3,1.8435982324513434,-2.42120208892114,3.6281323156538035,snow
21.57700090491264,4.2521093081838135,1.0713233999882483,5.317321590162972,snow
0.40243803983825244,5.041446677250291,-0.29268588048524274,2.4073141195147576,snow
3.6,6.356880291023137,-1.1519751840062589,4.3641007303802395,snow
5.546085348712403,4.303323613005842,0.5472674252759137,5.143943812270072,snow
4.9117297734822865,4.302932443370572,0.6,5.138827022651771,snow
8.172349536164068,10.0,2.1109544170288395,4.8387811617073275,snow
7.658479298834909,2.9530908776559994,-0.5203636835160008,5.221553684715635,snow
13.799485771672174,7.256799025661964,-1.0122196876133283,2.5013783637105997,snow
5.278109022285967,4.4,0.6,5.103648496285672,snow
0.5909115612900735,6.1848344860229165,0.33334239139693633,4.003065711824387,snow
9.411252307449583,9.987924352980935,0.6060378235095327,3.801097786092642,snow
5.175932315568825,4.4,0.6,5.120677947405196,snow
0.6727995253416981,5.7208026897303785,0.6335982595862261,5.176793196564338,snow
1.2173956130855317,4.859572542245404,-1.058697806542766,3.292614297011191,snow
4.097349996801197,4.412190014714493,0.5936399923228735,5.294169992962634,snow
0.7925201488835427,5.042385822993258,1.0725738792396569,6.892788800664113,snow
2.471277807704796,5.865727075260066,-0.8453743896293923,3.8074009765929726,snow
1.6325246840538692,4.08555711885186,-1.5710766357429813,3.843366245405159,snow
1.2478463171166183,4.802947620468688,1.0104307365766765,6.695464504360699,snow
1.1592286354182768,5.0,-0.4806059958404181,4.413553824988407,snow
1.3229191895011967,2.5560587712718568,-1.6229191895011967,3.4483934770697595,snow
2.6345345555539534,4.714028309524153,-0.2897468769850996,4.305577019840182,snow
5.132283488259475,5.40629907044315,-0.3224408145728873,4.6807087206486875,snow
8.366600828194297,10.0,1.8718759037608657,4.674414683835595,snow
0.30640118669915317,3.408820173885603,-0.5807964399025405,2.1192035600974597,snow
15.320999383328486,5.118857847624588,-1.591380785977528,3.0804283071407794,snow
4.740887530791024,5.260838223524856,-0.28054237992784825,4.739654849136824,snow
4.704370775547732,5.890128097931663,-0.5263752816301512,4.494498873479395,snow
1.3343519490015432,2.5477440370897866,-1.6343519490015432,3.4634639327747614,snow
4.802291162595555,5.073370780017778,0.2486761147733334,4.83650708608,snow
12.547895955915639,5.6,2.2891149031742453,4.4554425484128775,snow
21.805659365733955,6.603980802451357,3.256354910205162,5.386522766533422,snow
8.74206485673285,10.0,1.4097663301749552,4.356714351995282,snow
5.3,4.175647329447883,0.334855934802043,4.970827250288174,snow
19.746284489780322,7.213027507455223,2.786972492544777,5.596192657647855,snow
2.234068875616833,4.756329858534739,-2.399574087814724,4.171622114639992,snow
7.812308929507447,5.6,0.19384647033911423,5.041538662943072,snow
4.75487843333708,4.4,0.6,5.190853594443819,snow
11.250727216453573,8.736088730226829,-0.1673746995051396,3.1229046769072295,snow
4.551078020111023,4.941293624133227,0.10381417787787506,4.984245385922284,snow
3.4342894743102215,4.521038277398142,0.7008652311651179,5.6429417859614,snow
4.62685732181975,5.946971297332183,-0.5315428452120167,4.473828619151933,snow
15.050624210887483,-0.5112836546741996,-2.3079385770411216,1.8284570892309078,snow
8.872465860920324,9.763997885148566,0.6,3.7861175226557977,snow
2.5075905183601233,1.6983734603514022,-2.801355449707165,4.995120381054207,snow
13.021546137019106,7.526748979596708,-0.9016166909591419,2.475044096212522,snow
1.036583100525946,5.0,0.0590343576858372,5.296601676213188,snow
6.914982287671062,4.872677742732994,0.6,5.178779623788832,snow
0.5057105500335376,3.6497079350570134,-0.7028552750167687,2.367423715043599,snow
13.241193224512225,8.011912024693723,1.5826308248752203,5.746650374943282,snow
10.012017413932536,9.343200824072401,0.9283995879637996,3.8597090159934178,snow
17.826652248182565,8.02057197810359,0.16815669343282091,5.209300649640001,snow
13.581703658587184,6.702999390926976,2.3506298777704915,4.853629268697467,snow
3.353649546320036,3.9335309664500224,0.6,5.3,snow
0.8299327276906108,4.994557685874434,1.0954647382286953,6.984580109977564,snow
12.659492578781727,5.6,2.348996017882878,4.425501991058561,snow
14.55531140556154,2.0475972551995434,-2.155311405561539,1.8654600094746603,snow
0.4618112681026352,3.1823190777435375,-0.7618112681026354,2.3132966715898378,snow
20.579529657896426,1.865303109966443,-1.1017389595827902,5.139201724624361,snow
3.6240473219820437,6.589382318882598,-0.5422864272430947,4.252904108360497,snow
3.693273932847453,4.271425381022595,0.35966592992655644,5.14706013722599,snow
5.839854185136785,5.6,-0.31073497589524124,4.720441378975755,snow
13.549899615046938,6.273644803133653,2.525552117241845,4.5991969203754985,snow
2.9785651058504983,6.7,-0.47972227855170935,3.8993056963792734,snow
13.53497346466144,6.072141772929447,2.6076459443620768,4.479787717291525,snow
13.876524593804175,-0.279818058132166,-2.2780660369931964,2.3456199471525765,snow
1.1114466031480001,5.4006759683105,-0.8407390793285003,3.2350157777545,snow
3.0070068509761416,3.09426884018439,-0.645220883351397,5.190127569116053,snow
8.219774030398728,10.0,2.0525858087400257,4.798652743508768,snow
21.55655127842157,7.2059145316743916,2.4462692277994647,5.721337607607547,snow
14.199878651148403,2.8416547278268793,0.49451738445231763,3.129597357067148,snow
23.012123317557727,8.094878920964618,4.029141254140596,5.59510538097486,snow
4.368312622208367,5.66051821701221,-0.057661678441152886,4.606753741169135,snow
6.473491935093163,4.743461054173609,0.6,5.157243509028935,snow
13.670565343003306,4.9277718834575595,2.238137693636169,3.93913535775965,snow
14.139027374890876,3.0814803460183113,0.6949686474182908,3.2226640148727776,snow
1.4875183362121929,2.4363503009365868,-1.7875183362121927,3.665365079552436,snow
2.5908872466068202,5.954134051839824,-0.8193723376941695,3.8490042596893286,snow
6.916961558537151,3.7647651020032615,0.25350823745632456,5.388743135453063,snow
13.138897779453304,1.2809284271832522,-1.5917676638174538,2.914841071728065,snow
11.005076651826158,8.903850091435794,-0.06551958734255336,3.212776834697747,snow
4.504157715469896,2.644870317029026,-3.7681425203118257,4.183099292654835,snow
3.4332382247816335,3.9333095561954083,0.6,5.286676177521836,snow
3.0732416008729686,4.537415234554878,-3.5671187490406515,4.864851757242887,snow
5.2085698621226815,4.94858082726391,0.09713424167474982,4.871424655306704,snow
14.466402156668048,2.4816835880324737,-2.0664021566680475,1.9020697001955098,snow
5.166563157182496,5.200621056905018,-0.13390263549626724,4.7664078929562415,snow
4.1389017263813965,7.1311213811051175,-0.27665896417116176,4.065274568404651,snow
4.793717607403338,5.232461128884006,-0.16308936814367236,4.814397674817663,snow
12.81640388402713,5.6,2.433192328014557,4.383403835992722,snow
5.797620626968904,4.545645061551874,0.6,5.124274176925312,snow
0.8963389011231726,5.857779835113258,-0.5449659890443622,3.046796538482776,snow
14.999526715393536,7.48439299774705,-0.6604835489363775,3.3083024465577227,snow
5.026849150742611,8.930465934183129,1.8609318683662548,2.6110133864109617,snow
13.500461476815232,5.606229937005622,2.7974618775162274,4.203691814521851,snow
5.46658907986412,9.548558127976706,2.6514418720232937,2.5675503278796494,snow
6.501380108901818,4.75162344650785,0.6,5.158603907751308,snow
2.9135730110573284,6.7,-0.4671431634304506,3.8678579085761267,snow
2.9007583595357147,1.6141232086709183,-2.8715639927742345,4.742369626012755,snow
1.7090891863389266,4.775000947513591,-0.7522741916119124,3.78863472702198,snow
3.6,6.042347389114313,-1.6579628957726276,4.514529509554024,snow
6.37106479504198,9.703611107721482,2.4963888922785173,3.368657389894326,snow
13.650927058372023,7.637515288022316,1.9699011789538718,5.407416466976186,snow
7.739793892395492,9.938250381553512,2.2617496184464874,4.580960304693151,snow
4.656222378218486,4.4,0.6,5.2072962702969186,snow
6.774124520550795,9.772707060665851,2.4272929393341496,3.7256531467735616,snow
4.648400263138013,4.4,0.6,5.208599956143664,snow
3.6,5.789103105766779,-2.0653558733317037,4.635646340720236,snow
0.6506865042387591,5.846109809313699,0.5525171822087832,4.85983989408888,snow
23.301818828246688,9.075386803296482,4.5416794653595245,5.661958191133851,snow
2.481377791410102,4.691814489197365,-2.743656057614055,4.375920784208345,snow
3.1501493052059573,3.295821021869169,-3.68656723437176,5.177313446874352,snow
3.6,6.175328555375964,-1.4440366717864932,4.450929821341931,snow
0.4975593855363911,6.658509554118649,-0.007321843390826709,2.6926781566091735,snow
17.795884447706683,9.424360436625365,3.2660734652996144,5.8,snow
4.534491652677026,4.921389983212432,0.12205918205527122,4.9958558431260816,snow
2.9472118718857896,6.217504427046019,-0.741910462633524,3.972943259786362,snow
16.026115001902845,4.313011426396751,-1.7816500798785448,3.3826207151012184,snow
15.301292190785585,6.552606447050069,3.2849632821345804,4.477121875505475,snow
3.6818504108719443,6.765480328697556,-0.5508897534768332,4.179537397282014,snow
12.227145694132263,8.882291237203525,1.323223317103602,5.114951485642913,snow
13.654529803394002,8.049913918667015,1.0634172475160364,5.004271559395045,snow
4.3375256476431305,4.879885333885179,-0.03404345133746878,4.896517803694338,snow
20.90553198865245,9.977074495744668,3.670871569612635,4.792246342334958,snow
4.4069104736747775,4.945415447359512,-0.07644528946791995,4.869534815793141,snow
5.011852408842964,5.4942228906115576,-0.4030376497272613,4.661703313809925,snow
22.210474656399427,5.767921499241486,2.4513912157273223,5.430441902928469,snow
13.679841079396821,8.027854571857107,1.8108740633174751,5.638728635174582,snow
1.293648148746353,6.7,-0.15360931911219733,3.0840232977804933,snow
4.834362496306081,2.0038845659940776,-3.573904413937599,3.7751992692689584,snow
2.485925810517643,4.347740804215296,-0.09196306106000329,4.5266295199917606,snow
5.27955746715496,4.5226551970702396,0.4875660693522804,5.0488936678874,snow
9.73312285873094,9.642502297947285,0.7787488510263576,3.8324997910957013,snow
1.7828053346146007,4.874050782274452,-1.7717291612029227,3.798839189464235,snow
2.525324865266401,1.7621610329266213,-2.834533907181456,5.0069067814362915,snow
3.9256836054941227,5.201855414727034,0.1816406531858954,4.916503932087071,snow
10.383639325365127,6.217633994996707,0.8516286646282881,5.41437666574013,snow
4.663459871475283,2.335636720077393,-3.6744353697204217,3.9863142764128865,snow
22.40701968977179,6.238225686239634,2.879578609859965,5.4655392303163906,snow
